city_id,city_name,ranking,gross_rental_yield_outside_of_centre,price_to_rent_ratio_outside_of_centre,house_price_to_income_ratio,affordability_index,mortgage_as_percentage_of_income,price_to_rent_ratio_city_centre,gross_rental_yield_city_centre
3428,"Houston, TX",495,16.116209070771752,6.204933155239299,2.225306595213579,6.36929185499786,15.700332513658005,8.686847615222234,11.511655830679807
3431,"Indianapolis, IN",496,17.542434668947568,5.700463013666697,2.1278147197232498,6.471322470428804,15.452791984475745,9.357918175007134,10.68613746453535
7822,"Huntsville, AL",497,17.166447639637003,5.825317042828471,2.1181441342483818,6.436287227264207,15.53690760977828,9.070369083912345,11.02490968943755
3402,"Buffalo, NY",498,26.321105741164136,3.799232486027663,2.000451819478156,6.7842173095433,14.74009387336854,9.507590637690397,10.517911825481391
3444,"Lubbock, TX",499,17.239320209189597,5.80069276436399,1.9384631970199588,6.814015969965831,14.675633347613282,7.238981767463677,13.81409750877671
7700,"Albany, NY",500,17.360102475424995,5.76033466055631,1.875457344477244,7.233854255130979,13.823889239829503,6.495514726474236,15.395238747196249
3407,"Cleveland, OH",501,36.417909636105165,2.7459017005429316,1.844407587836545,7.5706627388681715,13.20888321792422,5.4145917121712905,18.468613205906763
3451,"Mobile, AL",502,20.57104722586028,4.86120122626951,1.8159291991437794,7.359978537019669,13.586996143672689,8.159373868109268,12.255842374235085
3476,"Saint Louis, MO",503,18.935671257036383,5.2810380283107525,1.800361305353739,7.6766962068383435,13.026437064283037,8.253661195368693,12.115835340577362
3474,"Rochester, NY",504,27.13917507474476,3.6847103762213558,1.6478115156474418,8.073853181622901,12.385659950767064,7.278616417017382,13.738874845252225
3386,"Akron, OH",505,18.841144810961605,5.307533114538821,1.6265051996123416,8.330130796848675,12.004613425497524,8.166488074885036,12.245165741138702
7720,"Syracuse, NY",506,35.69676912661493,2.8013739743589743,1.551925608666803,8.533033954538464,11.719161148633777,4.49614855704787,22.241257985848023
3414,"Detroit, MI",507,42.52335662302729,2.351648786489444,1.527362610269252,8.9578107570965,11.163441906916669,3.374040412194487,29.638056390367794
3446,"Memphis, TN",508,33.87771709812936,2.9517927583592027,1.4308972055677096,9.984224758684016,10.015800166459858,5.293177762519068,18.892242899548712
