city_id,health_care_index,crime_index,restaurant_price_index,climate_index,pollution_index,quality_of_life_index,cpi_index,property_price_to_income_ratio,purchasing_power_incl_rent_index,traffic_index,median,mean,std_dev,sum_w
8105,86.111,50.49,53.961999999999996,58.473,27.326999999999998,78.45,35.496,2.121,50.492,98.227,46716.0,58034.0,46281.0,25866.975459999998
8108,64.815,14.265,50.629,84.85,9.655,189.81799999999998,55.411,6.369,90.21799999999999,264.471,15472.0,20630.0,17655.0,592.9683309999999
8115,50.0,64.706,66.484,78.416,27.586,78.45,35.496,2.778,50.492,114.037,70341.0,89312.0,66429.0,152.858768
8134,48.611000000000004,50.0,50.841,82.22200000000001,13.793,78.45,35.496,2.234,50.492,120.508,,,,
8144,66.667,65.572,66.78399999999999,68.124,68.021,78.45,35.496,3.595,50.492,244.639,62035.0,76484.0,54730.0,446.01243150000005
8153,80.556,30.0,84.152,73.705,15.374,205.687,87.412,5.066,111.54799999999999,82.958,147428.0,137526.0,68621.0,107.82049280000001
8181,57.077,25.343000000000004,61.18899999999999,90.708,24.828000000000003,78.45,35.496,1.916,50.492,197.74400000000003,27565.0,54589.0,63441.0,733.3812464
8198,70.833,32.143,60.922,70.829,35.115,165.28,85.03299999999999,4.061,59.708,96.223,300000.0,65041.0,45050.0,129.3958804
8201,84.259,40.707,51.371,78.582,34.339,78.45,35.496,2.615,50.492,106.73200000000001,18151.0,21474.0,11561.0,89.33106667
8216,68.056,39.216,59.506,79.078,21.552,78.45,35.496,5.235,50.492,189.923,76698.0,89947.0,57941.0,564.4357622
8271,58.333,29.963,68.562,67.87,1.379,78.45,35.496,3.1210000000000004,50.492,77.374,,,,
8294,69.444,64.461,69.031,83.07799999999999,10.345,78.45,35.496,5.537999999999999,50.492,112.839,66172.0,67621.0,46242.0,1220.5675119999999
8301,75.0,42.82899999999999,69.928,46.479,12.759,78.45,35.496,5.685,50.492,133.907,74162.0,79530.0,52493.0,797.7491072
8331,66.617,42.843,61.486000000000004,45.54600000000001,13.065,78.45,35.496,1.943,50.492,99.215,35482.0,40840.0,24222.0,963.0782909
8343,58.333,74.946,63.647,57.596000000000004,25.862,78.45,35.496,2.895,50.492,91.95299999999999,45415.0,48619.0,38544.0,205.62122119999998
8358,68.33800000000001,52.778,64.464,58.021,7.7589999999999995,78.45,85.447,2.508,93.725,98.685,57713.0,61404.0,35324.0,137.5926236
8366,78.648,20.107,78.081,96.81700000000001,35.662,206.49400000000003,78.34100000000001,4.6,125.41,110.016,66137.0,68649.0,55052.0,298.54803219999997
8396,68.333,31.548000000000002,74.449,82.479,30.076999999999998,186.896,61.604,3.3939999999999997,85.984,75.718,24713.0,38844.0,40567.0,574.4462219999999
8400,73.148,40.074,62.538000000000004,57.258,33.793,78.45,35.496,4.742,50.492,234.364,69559.0,77668.0,48740.0,544.832063
8405,88.194,43.583,59.668,77.442,33.046,78.45,35.496,2.708,50.492,124.331,47063.0,60239.0,44079.0,2253.85552
8406,64.444,49.559,68.062,69.76899999999999,40.042,153.563,77.53399999999999,4.096,82.964,143.161,79847.0,93088.0,64028.0,778.5387232999999
8414,46.481,36.082,59.611000000000004,68.382,29.956999999999997,78.45,35.496,1.49,50.492,98.579,97482.0,114086.0,74290.0,278.08184789999996
8430,73.611,44.71,53.402,75.175,13.448,78.45,48.905,1.5830000000000002,76.47399999999999,66.959,27535.0,33544.0,26756.0,649.3450912999999
8438,75.617,54.343,58.317,86.111,33.458,174.792,64.268,2.536,90.882,121.38600000000001,36640.0,47415.0,42060.0,3863.264218
8448,51.821000000000005,32.498000000000005,62.483000000000004,86.397,13.607999999999999,178.3,75.389,11.75,82.11399999999999,86.85,75858.0,82398.0,51702.0,1188.246377
8449,66.667,45.556000000000004,55.012,53.273999999999994,37.637,78.45,35.496,3.07,50.492,122.758,30511.0,49214.0,49539.0,368.3201323
8539,75.296,38.046,73.211,89.93799999999999,34.523,178.043,79.366,4.923,96.307,146.194,78926.0,97644.0,84585.0,170.0842474
8543,78.673,26.39,60.437,53.498999999999995,21.089000000000002,78.45,35.496,7.651,50.492,111.042,77786.0,81259.0,54912.0,223.48737369999998
8579,58.333,50.49,65.146,87.95700000000001,47.397,78.45,35.496,1.025,50.492,79.388,50839.0,72797.0,62618.0,949.0941357999999
8601,76.852,33.567,68.884,95.486,24.483,188.002,75.36399999999999,6.706,103.82700000000001,184.447,300000.0,69184.0,50205.0,409.88481960000007
8633,83.333,55.882,59.288000000000004,80.48,25.287,78.45,35.496,10.22,50.492,97.03399999999999,41664.0,55005.0,46922.0,19771.17375
8651,80.556,51.471000000000004,64.692,80.868,8.621,78.45,35.496,1.61,50.492,105.07,43440.0,58396.0,48067.0,1044.73085
8684,83.434,21.4,70.243,77.11399999999999,20.8,78.45,35.496,4.096,50.492,213.05900000000003,128472.0,134758.0,68327.0,228.97836740000002
8722,56.019,33.839,71.001,58.221000000000004,26.215,170.2,79.181,4.43,89.38799999999999,109.896,59160.0,78255.0,57669.0,131.3951754
8751,88.889,44.251000000000005,64.186,49.003,46.743,169.465,63.196000000000005,2.818,109.37799999999999,132.218,42342.0,66392.0,61020.0,269.91590539999993
8754,72.222,22.794,56.681000000000004,25.329,27.586,78.45,35.496,2.117,50.492,82.226,46144.0,61129.0,55410.0,14390.34196
8766,86.31,41.448,73.13600000000001,95.436,23.605999999999998,78.45,35.496,7.771,50.492,139.208,56067.0,80553.0,64635.0,1481.9620949999999
8779,61.806000000000004,45.2,59.397,32.606,2.5860000000000003,179.042,65.06,5.595,111.98100000000001,142.24,129656.0,136797.0,55532.0,29.7295821
8781,57.87,30.392,56.443999999999996,40.861999999999995,11.207,78.45,35.496,1.455,50.492,83.015,23006.0,40560.0,62410.0,273.26001329999997
8807,59.722,46.35,85.781,95.949,43.391000000000005,78.45,35.496,8.636000000000001,50.492,250.167,156861.0,157088.0,84443.0,87.75912313
8849,83.333,52.941,67.831,73.175,10.345,78.45,35.496,3.66,50.492,208.502,86659.0,92303.0,52080.0,374.1339125
8893,72.222,11.213,48.55,55.567,11.638,78.45,35.496,1.204,50.492,116.959,14256.0,19841.0,12959.0,57.33106667
8904,60.417,29.785999999999998,58.236999999999995,86.69200000000001,29.901,78.45,35.496,3.838,50.492,91.463,41753.0,52854.0,42050.0,1751.641309
8910,75.556,54.82,54.218999999999994,89.991,47.593999999999994,154.599,65.372,3.813,69.096,131.124,23486.0,28472.0,24358.0,866.5341615
8914,64.491,60.778999999999996,76.786,81.123,25.979,178.761,90.714,3.5580000000000003,134.502,156.44,141414.0,146228.0,71620.0,346.79100780000005
8916,68.51899999999999,46.943000000000005,71.46300000000001,62.698,20.546,177.47299999999998,76.15,1.9980000000000002,87.525,100.525,26735.0,30751.0,23717.0,184.09370719999998
8917,55.556000000000004,78.32,69.48899999999999,69.813,82.759,78.45,35.496,11.055,50.492,120.54899999999999,48685.0,53190.0,38358.0,563.5686089
8960,66.204,48.963,72.796,86.448,27.135,78.45,35.496,2.247,50.492,133.548,19842.0,29811.0,28481.0,1656.748321
9002,75.0,27.941,69.54,87.73100000000001,24.138,146.615,72.124,7.371,48.793,446.093,68143.0,71180.0,47895.0,394.80857610000004
9005,20.833000000000002,59.31399999999999,64.429,84.712,25.166,78.45,35.496,2.772,50.492,265.85400000000004,38843.0,55815.0,54867.0,21342.43715
9016,87.22200000000001,28.519000000000002,65.07,83.698,27.504,78.45,35.496,4.398,50.492,142.195,65174.0,98432.0,77874.0,185.6133519
9020,83.333,30.294,52.388999999999996,52.691,1.724,78.45,35.496,2.537,50.492,82.415,52962.0,57607.0,39500.0,985.2247447000001
9026,37.037,22.353,58.166000000000004,50.518,44.253,78.45,35.496,5.893,50.492,51.791000000000004,46669.0,51708.0,36355.0,195.32882869999997
9031,81.48100000000001,23.162,62.801,69.839,7.2410000000000005,78.45,35.496,2.487,50.492,97.323,72324.0,84754.0,65172.0,708.7618962
9032,91.111,18.137,82.719,96.706,14.224,78.45,35.496,7.607,50.492,412.657,86169.0,94533.0,71003.0,1765.019636
9044,78.009,59.485,72.884,90.949,27.011,179.338,65.128,3.097,101.695,145.903,72492.0,94286.0,75928.0,390.4841233
9080,38.889,60.049,44.631,77.179,28.69,78.45,35.496,3.799,50.492,103.286,55769.0,56352.0,35417.0,344.04814619999996
9081,71.296,25.49,45.742,89.025,18.102999999999998,78.45,35.496,0.965,50.492,112.251,45033.0,58553.0,42907.0,401.42132319999996
9094,68.056,43.592,76.259,67.822,14.713,159.549,88.044,21.182,84.52600000000001,120.664,44963.0,65618.0,61616.0,1477.817747
9096,61.111000000000004,48.43899999999999,55.133,67.07600000000001,69.425,78.45,72.42699999999999,4.31,89.822,106.969,33692.0,43809.0,38802.0,29969.66053
9103,75.0,18.824,67.057,31.104,24.186,78.45,35.496,13.020999999999999,50.492,50.135,45684.0,53655.0,35967.0,1188.587858
9113,63.888999999999996,55.042,60.673,75.15,33.621,78.45,35.496,5.599,50.492,105.186,81606.0,84245.0,46174.0,118.39102290000001
9124,63.888999999999996,12.940999999999999,54.872,54.013999999999996,41.667,78.45,35.496,4.087,50.492,86.806,94744.0,92699.0,47586.0,205.4509434
9125,67.361,75.42699999999999,69.939,68.182,50.115,78.45,35.496,1.391,50.492,222.799,22099.0,26216.0,21195.0,338.05101129999997
9131,75.926,52.81100000000001,53.438,85.14399999999999,31.322,78.45,35.496,2.903,50.492,176.646,88599.0,97787.0,55084.0,311.0050392
9151,80.833,31.801,69.469,78.678,17.241,78.45,35.496,4.602,50.492,85.65700000000001,75920.0,89515.0,47618.0,164.48454119999997
9181,79.762,31.74,70.605,79.844,22.414,219.922,85.80799999999999,2.988,148.21,73.553,28009.0,45772.0,52199.0,820.9714753
9184,69.444,6.617999999999999,63.648999999999994,21.82,27.586,78.45,35.496,5.683,50.492,56.549,81913.0,100173.0,67101.0,1212.5868449999998
9194,71.296,67.87,53.251999999999995,64.96300000000001,42.816,78.45,35.496,1.044,50.492,97.906,300000.0,49556.0,27392.0,94.83045202
9217,62.5,38.725,71.40100000000001,79.631,19.828,78.45,35.496,2.06,50.492,97.14,70728.0,81532.0,51415.0,504.2694965
9221,81.25,48.957,67.204,89.28200000000001,29.956999999999997,198.90900000000002,62.856,1.4680000000000002,136.192,147.35299999999998,33239.0,49158.0,48032.0,672.0313352000001
9224,74.877,43.341,54.495,87.315,29.184,181.65,66.587,4.834,91.59100000000001,104.65,24736.0,44743.0,46461.0,395.40939879999996
9234,44.443999999999996,54.902,54.562,93.751,68.96600000000001,78.45,35.496,4.62,50.492,141.202,67063.0,72283.0,52393.0,521.2093942
9246,72.778,74.87100000000001,54.38,85.516,48.383,78.45,35.496,3.472,50.492,132.535,25039.0,33422.0,31080.0,386.9800186
9266,72.932,45.798,57.986999999999995,91.053,26.897,181.51,79.104,1.3769999999999998,74.009,89.598,39041.0,45556.0,26942.0,1614.252826
9269,74.722,22.736,33.213,69.344,50.452,78.45,53.07899999999999,4.31,142.631,105.29799999999999,52706.0,72654.0,62546.0,262.1521191
9276,63.426,30.628,59.41,49.361999999999995,34.625,78.45,35.496,3.287,50.492,127.02600000000001,38266.0,47427.0,39290.0,343.5183879
9281,72.917,15.895999999999999,76.998,91.699,18.227,203.65900000000002,84.10600000000001,4.956,107.40700000000001,123.729,103788.0,115345.0,74443.0,8167.121309
9294,35.185,21.569000000000003,64.774,78.681,55.977,78.45,35.496,1.6440000000000001,50.492,89.23899999999999,300000.0,56057.0,45627.0,191.0626382
9306,75.694,23.019000000000002,57.858999999999995,79.84100000000001,7.471,78.45,35.496,1.197,50.492,114.84899999999999,34063.0,39761.0,30863.0,628.0203232000001
9331,80.15899999999999,31.225,58.8,71.857,14.039000000000001,201.825,68.775,2.89,95.74700000000001,88.816,44860.0,63056.0,57825.0,27372.86957
9354,52.778,27.206,72.652,87.404,11.207,78.45,35.496,3.1460000000000004,50.492,78.543,300000.0,66820.0,50331.0,448.15305419999993
9363,66.574,38.428000000000004,61.238,88.17200000000001,29.023000000000003,78.45,35.496,6.127000000000001,50.492,105.069,35321.0,43415.0,34031.0,1223.158445
9373,52.778,63.603,64.635,92.706,27.586,78.45,35.496,4.773,50.492,274.899,300000.0,109285.0,65821.0,269.3833287
9375,94.444,41.036,67.843,87.604,39.08,78.45,35.496,2.9139999999999997,50.492,331.715,49981.0,61522.0,41531.0,298.2536213
9378,58.611000000000004,23.267,70.816,60.446000000000005,3.448,185.919,81.878,7.712999999999999,82.742,111.166,53546.0,69397.0,57794.0,19488.168019999997
9380,67.361,20.752,62.614,74.007,8.621,212.761,72.455,2.316,119.58,112.679,63343.0,88095.0,69063.0,572.8367443
9384,75.0,53.94,44.023999999999994,77.587,24.253,78.45,35.496,1.692,50.492,95.227,18272.0,36894.0,41871.0,400.44908530000004
9401,55.556000000000004,27.451,98.07,74.507,15.517000000000001,78.45,35.496,4.058,50.492,105.069,300000.0,135045.0,62378.0,211.97944040000002
9406,68.441,39.808,71.05199999999999,95.478,23.563000000000002,78.45,35.496,4.086,50.492,104.535,68276.0,80587.0,61781.0,837.2820146
9410,57.576,32.62,57.577,76.38,12.213,78.45,35.496,3.475,50.492,89.654,43226.0,47481.0,41499.0,177.2567005
9455,61.111000000000004,15.809000000000001,63.461999999999996,78.859,63.793,78.45,35.496,1.179,50.492,126.421,43922.0,73771.0,72198.0,481.03907019999997
9456,65.608,34.853,63.573,53.446999999999996,14.402999999999999,78.45,35.496,8.052,50.492,85.99,52339.0,63948.0,61785.0,116.06202549999999
9462,36.111,13.235,64.882,52.13,30.171999999999997,78.45,35.496,3.0410000000000004,50.492,130.961,41142.0,53271.0,43689.0,1684.384616
9498,66.667,43.405,60.863,55.684,35.861999999999995,166.69400000000002,67.234,5.143,93.19,94.708,24879.0,31722.0,28591.0,396.58769700000005
9504,58.333,43.316,74.062,57.798,21.206999999999997,78.45,35.496,1.932,50.492,85.51100000000001,98874.0,97904.0,52983.0,279.04733189999996
9519,54.911,48.69,81.03399999999999,61.542,25.575,78.45,35.496,7.9270000000000005,50.492,125.96600000000001,27435.0,43838.0,46120.0,1757.655599
9550,63.888999999999996,32.528,71.123,85.57799999999999,19.212,193.97299999999998,77.605,5.082,118.264,141.44,38658.0,52221.0,38630.0,617.1890324
9568,77.778,40.441,79.096,86.90799999999999,9.195,78.45,35.496,1.9569999999999999,50.492,82.46,38530.0,68117.0,65284.0,270.2854875
9579,72.685,23.824,70.188,65.122,29.885,78.45,35.496,8.863999999999999,50.492,111.586,77130.0,85024.0,60575.0,238.7535605
9586,63.657,20.195999999999998,78.373,84.615,27.586,78.45,35.496,7.44,50.492,56.549,25315.0,28404.0,18845.0,198.95896630000001
9600,83.333,11.644,88.684,66.118,24.138,78.45,35.496,5.222,50.492,189.662,300000.0,123219.0,69411.0,106.79223710000001
9606,94.444,13.75,74.875,57.71,14.943,78.45,35.496,1.8630000000000002,50.492,165.15400000000002,300000.0,128299.0,51149.0,64.4236818
9610,83.333,21.176,77.84899999999999,93.22,18.102999999999998,220.71099999999998,81.122,8.516,141.83,105.802,173800.0,159081.0,86393.0,2823.202214
9616,97.22200000000001,26.9,72.249,91.805,5.747000000000001,78.45,35.496,3.997,50.492,150.123,84514.0,101612.0,79600.0,982.3805312999999
9731,71.065,29.208000000000002,78.438,95.851,19.425,78.45,35.496,4.742,50.492,101.485,300000.0,70959.0,30348.0,42.33158214
9764,76.759,47.059,75.508,66.046,18.793,78.45,35.496,0.765,50.492,92.20100000000001,52751.0,65474.0,40118.0,69.79757231
9775,41.667,20.588,54.372,87.815,41.379,78.45,35.496,3.3680000000000003,50.492,90.588,38070.0,47941.0,34687.0,663.9412007999999
9782,81.821,51.471000000000004,68.18,88.404,23.147,78.45,35.496,2.8360000000000003,50.492,91.414,31371.0,39023.0,30751.0,454.04382000000004
9798,78.968,62.515,78.311,96.404,28.706999999999997,78.45,35.496,8.612,50.492,143.451,133190.0,137482.0,83451.0,519.5604103999999
9801,84.645,23.480999999999998,62.226000000000006,85.426,25.287,204.515,71.941,3.029,124.385,182.972,20912.0,36566.0,49371.0,936.4916867999999
9806,100.0,7.843,38.728,78.722,29.9,224.528,65.306,4.081,57.052,133.253,35166.0,46884.0,37736.0,271.39302299999997
9819,75.0,14.706,57.903,87.04700000000001,17.241,78.45,35.496,4.534,50.492,111.84200000000001,35895.0,56752.0,58739.0,466.6915181
9836,75.0,81.434,49.023,68.882,27.586,78.45,35.496,1.9609999999999999,50.492,88.35600000000001,27765.0,39083.0,33613.0,201.7253757
9855,83.333,26.287,42.525,74.498,40.948,78.45,35.496,7.307,50.492,87.029,55433.0,64309.0,43714.0,42.43116765
9860,100.0,15.196,61.851000000000006,61.733999999999995,38.434,78.45,35.496,5.322,50.492,48.31399999999999,45421.0,56134.0,43904.0,180.0254655
9872,63.426,27.941,78.589,60.419,15.702,78.45,35.496,1.7180000000000002,50.492,76.168,79328.0,103670.0,74957.0,675.2570926
9922,52.083,50.357,61.391999999999996,89.275,49.138000000000005,78.45,35.496,8.119,50.492,123.984,33102.0,40465.0,31036.0,379.45525089999995
9925,63.24100000000001,38.728,87.605,79.661,50.763000000000005,135.21200000000002,93.355,11.988,75.428,168.97799999999998,300000.0,117203.0,71140.0,57.86288296
9966,81.667,69.538,82.64200000000001,89.49700000000001,22.989,164.0,76.21600000000001,4.376,95.85700000000001,258.406,74124.0,85392.0,62200.0,753.5199492
9978,80.556,24.195999999999998,78.186,91.73200000000001,12.155,228.533,85.845,4.074,157.233,129.575,300000.0,172496.0,84829.0,97.85949561
10015,65.278,44.15,60.172,59.548,20.345,78.45,35.496,2.2159999999999997,50.492,95.789,37095.0,49160.0,43569.0,1252.335091
10027,27.778000000000002,42.776,85.505,80.339,50.287,131.46,86.959,14.995,110.932,189.34099999999998,,,,
10048,69.643,25.379,71.569,89.219,15.517000000000001,186.321,80.166,5.769,71.083,127.485,55279.0,74695.0,61377.0,392.9155957
10187,60.833,69.419,70.66199999999999,76.765,53.161,142.759,64.68,2.225,105.45200000000001,197.02200000000002,300000.0,65256.0,43340.0,198.9946731
10203,87.5,9.559,58.5,24.185,37.644,78.45,63.582,4.31,82.47,69.51899999999999,27021.0,39837.0,41158.0,1482.850932
10242,36.574,26.129,71.578,42.11,12.931,169.523,77.188,5.375,87.84,78.942,112343.0,122937.0,77704.0,115.19010379999999
10253,41.667,35.784,68.835,85.162,20.69,78.45,35.496,17.5,50.492,311.44599999999997,44138.0,52399.0,40334.0,655.4425815000001
10274,67.235,42.856,59.997,88.43700000000001,17.303,185.02900000000002,78.752,4.606,83.32799999999999,97.223,25482.0,42498.0,40194.0,519.1469599
10338,100.0,29.412,66.566,54.133,46.552,78.45,35.496,1.9409999999999998,50.492,54.305,47895.0,53659.0,43054.0,881.5629151
10358,36.111,21.429000000000002,60.367,47.393,9.482999999999999,78.45,66.392,1.89,173.80700000000002,133.253,300000.0,45079.0,33184.0,186.96245280000002
10369,61.111000000000004,20.518,57.038999999999994,86.573,21.839000000000002,78.45,35.496,1.5330000000000001,50.492,210.06400000000002,85634.0,103038.0,64940.0,317.5779063
10377,68.056,43.268,73.943,71.661,11.322000000000001,193.394,83.821,7.556,125.178,81.97,36520.0,66474.0,68794.0,388.91396139999995
10414,91.667,40.686,74.89,74.66,43.103,78.45,35.496,4.688,50.492,79.388,73581.0,83759.0,63146.0,667.5213620000001
10453,86.111,49.02,71.794,73.839,37.739000000000004,78.45,35.496,2.245,50.492,105.069,19982.0,37957.0,49208.0,220.9156106
10481,88.889,16.176,66.322,75.237,28.621,194.479,97.12200000000001,5.763999999999999,108.72399999999999,163.505,101584.0,110852.0,72535.0,188.4551064
10578,62.963,31.25,57.196000000000005,86.169,37.644,78.45,35.496,2.181,50.492,129.31799999999998,31765.0,44292.0,31727.0,155.6937689
10605,55.556000000000004,63.725,62.663000000000004,61.755,47.845,78.45,35.496,0.552,50.492,98.738,28008.0,36338.0,33175.0,14833.121009999999
10614,72.222,20.163,56.025,81.5,14.224,78.45,35.496,6.2989999999999995,50.492,105.631,82641.0,95186.0,64760.0,21913.625969999997
10622,80.40100000000001,18.374000000000002,74.14699999999999,62.355,21.976999999999997,78.45,35.496,9.5,50.492,42.655,300000.0,119826.0,76603.0,111.62778020000002
10647,81.829,31.68,70.95100000000001,49.272,66.37899999999999,78.45,35.496,4.927,50.492,94.796,42809.0,56726.0,44909.0,723.6375926
10657,59.722,61.408,68.546,87.51299999999999,24.631,157.687,61.797,5.767,79.87100000000001,143.343,25573.0,29601.0,20729.0,1033.134783
10667,38.889,26.144000000000002,93.969,80.513,3.448,78.45,35.496,12.023,50.492,89.68,56938.0,64647.0,46649.0,339.65121669999996
10672,74.722,29.238000000000003,73.204,96.15299999999999,33.141999999999996,78.45,35.496,9.107000000000001,50.492,123.68,90728.0,91316.0,63771.0,710.1243092
10718,72.639,57.843,57.957,84.54700000000001,26.092,78.45,35.496,2.8160000000000003,50.492,118.635,31699.0,45944.0,49339.0,2570.75625
10764,73.148,20.037,67.191,35.202,5.5360000000000005,78.45,35.496,4.742,50.492,89.744,300000.0,95811.0,68394.0,107.7943882
10808,59.443999999999996,35.047,65.316,84.132,44.828,78.45,35.496,3.73,50.492,175.33900000000003,121972.0,122973.0,66023.0,400.5332577
10809,47.222,58.559,58.011,65.484,74.138,78.45,84.471,4.31,97.17200000000001,240.86900000000003,21900.0,29609.0,25154.0,88.12609417
10835,36.574,56.18,63.497,63.238,25.0,78.45,35.496,1.854,50.492,198.003,38578.0,53182.0,53018.0,242.94961600000002
10847,66.667,24.16,58.858000000000004,80.15,16.609,78.45,35.496,2.085,50.492,105.208,39548.0,56951.0,56634.0,17878.22916
10856,90.27799999999999,29.831999999999997,92.973,61.04600000000001,14.655,78.45,35.496,14.764000000000001,50.492,108.402,30416.0,42137.0,41520.0,1311.744217
10872,86.111,17.647000000000002,54.589,84.074,12.069,78.45,35.496,2.275,50.492,90.86200000000001,300000.0,65765.0,30564.0,297.5890433
10877,92.59299999999999,25.824,80.84100000000001,97.25200000000001,36.695,202.359,92.588,15.767000000000001,135.765,99.12799999999999,48662.0,89161.0,87102.0,1727.77131
10898,66.667,79.623,72.053,60.083,65.635,78.45,35.496,0.8590000000000001,50.492,77.40899999999999,30987.0,39229.0,34400.0,948.0270198
10918,75.0,54.412,63.44,55.768,47.356,78.45,35.496,4.118,50.492,101.6,23387.0,36004.0,33894.0,434.85186160000006
10951,77.778,20.588,71.564,56.865,12.069,78.45,35.496,2.705,50.492,97.134,44609.0,55736.0,43301.0,9755.448109
11114,72.222,58.088,48.872,86.285,17.241,78.45,35.496,0.596,50.492,104.9,21410.0,25098.0,19569.0,464.17668560000004
11117,83.889,58.007,66.059,66.521,19.253,78.45,35.496,1.6880000000000002,50.492,129.488,58161.0,55294.0,29451.0,147.88955880000003
11127,79.63,38.352,87.589,-3.843,24.585,78.45,35.496,2.354,50.492,82.18299999999999,300000.0,97802.0,65155.0,580.2908623
11162,40.37,63.971000000000004,65.48100000000001,95.62,3.448,78.45,35.496,2.556,50.492,88.465,31689.0,41404.0,37090.0,805.415579
11186,86.756,46.638999999999996,61.218999999999994,92.196,19.762,78.45,35.496,2.491,50.492,72.362,33887.0,38865.0,27126.0,236.02292180000003
11189,67.399,33.79,77.97,85.009,14.08,200.518,84.524,4.294,131.253,176.91099999999997,70467.0,94674.0,75598.0,17799.812530000003
11211,73.611,34.804,50.2,52.747,23.333000000000002,78.45,35.496,5.073,50.492,102.991,60998.0,56442.0,39839.0,266.25079669999997
11225,80.556,46.446000000000005,72.145,78.58,25.862,78.45,35.496,1.505,50.492,629.062,80610.0,98346.0,61019.0,281.23766
11257,84.72200000000001,34.926,86.118,95.609,25.862,178.51,81.436,19.017,92.54299999999999,114.463,52672.0,61486.0,51270.0,359.81262250000003
11266,70.833,41.257,71.781,54.042,19.003,163.789,74.486,4.395,59.581,114.135,30506.0,43707.0,39588.0,484.2050425
11268,100.0,15.440999999999999,86.83,79.661,48.276,78.45,35.496,8.74,50.492,214.643,125553.0,135455.0,78897.0,158.24371680000002
11273,83.333,21.176,66.21300000000001,59.922,35.259,78.45,35.496,3.321,50.492,106.024,68132.0,69214.0,39574.0,346.07800860000003
11278,72.222,24.142,58.756,78.452,53.448,78.45,35.496,1.105,50.492,158.41899999999998,39849.0,60934.0,51599.0,1952.9747940000002
11295,48.611000000000004,36.134,60.056000000000004,72.608,103.448,78.45,35.496,1.848,50.492,96.98700000000001,300000.0,30833.0,12606.0,15.0
11312,70.972,56.875,51.458,87.22,15.517000000000001,78.45,35.496,3.159,50.492,112.509,28524.0,30235.0,19609.0,276.1582743
11350,47.222,49.02,89.204,65.32300000000001,36.092,78.45,35.496,2.121,50.492,92.337,17432.0,24481.0,22067.0,254.25225719999997
11389,84.72200000000001,67.313,55.263000000000005,87.01700000000001,47.068999999999996,78.45,35.496,5.9079999999999995,50.492,146.175,49968.0,66135.0,56699.0,2685.065745
11400,84.72200000000001,22.059,49.592,81.5,31.034000000000002,78.45,35.496,1.942,50.492,103.859,169040.0,159185.0,76007.0,260.7412673
11437,82.40700000000001,57.353,61.198,66.113,12.069,202.19,59.691,2.115,126.656,97.58,300000.0,87642.0,45280.0,428.1396431
11519,42.593,15.241,73.21300000000001,85.262,31.418000000000003,78.45,35.496,1.879,50.492,218.396,300000.0,105931.0,55236.0,181.4844957
11521,50.0,45.0,67.836,80.895,53.325,78.45,35.496,1.8880000000000001,50.492,113.42,50329.0,63223.0,46300.0,2780.254911
11549,78.704,9.641,67.014,87.00299999999999,31.034000000000002,78.45,35.496,2.698,50.492,287.892,134230.0,143235.0,78667.0,816.1821395
11588,95.833,14.216,61.891000000000005,53.365,28.908,78.45,35.496,3.362,50.492,166.551,300000.0,114030.0,66239.0,141.92252209999998
11614,75.0,23.459,62.352,88.603,60.345,78.45,62.291000000000004,1.469,193.00400000000002,133.253,93114.0,106139.0,70195.0,21719.58802
11719,62.222,20.165,66.536,58.611999999999995,38.23,185.27,69.145,3.82,124.81299999999999,123.575,57740.0,64540.0,36818.0,607.3359131
11755,80.556,44.853,59.486000000000004,41.63399999999999,7.7589999999999995,78.45,35.496,3.71,50.492,72.458,48096.0,56369.0,35718.0,788.5437678999999
11786,56.25,33.235,57.746,79.705,7.586,78.45,35.496,2.6010000000000004,50.492,309.457,24986.0,38147.0,35243.0,437.42569360000005
11816,84.02799999999999,36.176,78.217,62.755,14.368,78.45,35.496,2.077,50.492,367.662,98913.0,90594.0,46507.0,106.5936831
11833,82.87,37.843,69.66199999999999,66.111,18.5,170.03599999999997,72.163,5.313,88.25399999999999,286.337,62105.0,70868.0,41126.0,407.27814
11843,82.77799999999999,48.971000000000004,76.21300000000001,86.463,9.482999999999999,78.45,35.496,4.2139999999999995,50.492,197.62400000000002,23083.0,33011.0,34875.0,945.0385786
11883,88.889,58.64,72.45,90.031,6.897,193.27200000000002,90.95100000000001,3.2,91.35799999999999,115.258,96477.0,120523.0,66069.0,168.8827107
11933,73.611,15.588,87.221,93.27600000000001,10.345,78.45,35.496,14.69,50.492,96.98299999999999,87362.0,97244.0,71020.0,735.9560443
11940,55.556000000000004,25.49,67.955,80.804,3.448,78.45,35.496,2.654,50.492,259.81,89894.0,88083.0,56268.0,157.2240091
11972,68.056,47.549,67.218,88.99,23.706999999999997,78.45,35.496,2.447,50.492,99.156,39010.0,54528.0,48154.0,6906.922234000001
11975,81.944,46.078,85.2,74.10600000000001,41.092,78.45,35.496,7.7139999999999995,50.492,119.63600000000001,121247.0,130514.0,77319.0,132.1531483
11992,74.167,21.723000000000003,88.565,96.24700000000001,26.379,78.45,35.496,10.13,50.492,174.96,101475.0,119002.0,78830.0,227.88560919999998
12028,66.435,27.136,57.162,90.21600000000001,25.575,78.45,35.496,2.1830000000000003,50.492,92.146,62021.0,78428.0,61227.0,373.5695874
